id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization difficulty,manpower,tax
916,Europe,NAtlanticSea,Sea,sea,0,tundra,0,0,North Atlantic Drift,0,0,0
917,Europe,NAtlanticSea,Sea,sea,0,0,0,0,Northern Atlantic Ocean,0,0,0
918,Europe,NAtlanticSea,Sea,sea,0,0,0,0,Rockall,0,0,0
919,Europe,BiscaySea,Sea,sea,0,0,0,0,Finisterre,0,0,0
920,Europe,BiscaySea,Sea,sea,0,0,0,0,Cantabrian Sea,0,0,0
921,Europe,BiscaySea,Sea,sea,0,0,0,0,C�te d'Argent,0,0,0
922,Europe,BiscaySea,Sea,sea,0,0,0,0,Quiberon Bay,0,0,0
923,Europe,BiscaySea,Sea,sea,0,0,0,0,Bay of Biscay,0,0,0
924,Europe,BiscaySea,Sea,sea,0,0,0,0,Western Approaches,0,0,0
925,Europe,BiscaySea,Sea,sea,0,0,0,0,Coast of Brittany,0,0,0
926,Europe,BiscaySea,Sea,sea,0,0,0,0,Land's End,0,0,0
927,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Bantry Bay,0,0,0
928,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Donegal Bay,0,0,0
929,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Irish Sea,0,0,0
930,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Hebrides,0,0,0
931,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Moray Firth,0,0,0
932,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Firth of Forth,0,0,0
933,Europe,NorthSeaSea,Sea,sea,0,0,0,0,The North Sea,0,0,0
934,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Tyne,0,0,0
935,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Dogger Bank,0,0,0
936,Europe,BiscaySea,Sea,sea,0,0,0,0,The Channel,0,0,0
937,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Straits of Dover,0,0,0
938,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Coast of Holland,0,0,0
939,Europe,NorthSeaSea,Sea,sea,0,0,0,0,German Bight,0,0,0
940,Asia,ChinaSea,Sea,sea,0,0,0,0,Korea Bay,0,0,0
941,Asia,ChinaSea,Sea,sea,0,0,0,0,Yellow Sea,0,0,0
942,Asia,JapanSea,Sea,sea,0,0,0,0,South Korean Sea,0,0,0
943,Asia,JapanSea,Sea,sea,0,0,0,0,North Korean Sea,0,0,0
944,Asia,JapanSea,Sea,sea,0,0,0,0,Tsushima Strait,0,0,0
945,Asia,JapanSea,Sea,sea,0,0,0,0,Sado Strait,0,0,0
946,Asia,JapanSea,Sea,sea,0,0,0,0,Sea of Japan,0,0,0
947,Asia,JapanSea,Sea,sea,0,0,0,0,Western Japan Sea,0,0,0
948,Asia,JapanSea,Sea,sea,0,0,0,0,Northern Japan Sea,0,0,0
949,Asia,JapanSea,Sea,sea,0,0,0,0,Tsugaru Strait,0,0,0
950,Asia,JapanSea,Sea,sea,0,tundra,0,0,Kuro Siwo Current,0,0,0
951,Asia,WPacificSea,Sea,sea,0,0,0,0,Taihei Ocean,0,0,0
952,Asia,WPacificSea,Sea,sea,0,arctic,0,0,Northern Pacific Ocean,0,0,0
953,Asia,NWPacificSea,Sea,sea,0,tundra,0,0,North Pacific Drift,0,0,0
954,Asia,NWPacificSea,Sea,sea,0,tundra,0,0,North Pacific Drift,0,0,0
955,Asia,WPacificSea,Sea,sea,0,0,0,0,Northern Pacific Ocean,0,0,0
956,Oceania,EPacificSea,Sea,sea,0,arctic,0,0,Midway Island,0,0,0
957,Oceania,EPacificSea,Sea,sea,0,arctic,0,0,Hawaian Sea,0,0,0
958,Oceania,EPacificSea,Sea,sea,0,arctic,0,0,Northeastern Pacific Ocean,0,0,0
959,Oceania,EPacificSea,Sea,sea,0,0,0,0,Northeastern Pacific Ocean,0,0,0
960,America,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
961,America,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
962,America,EPacificSea,Sea,sea,0,0,0,0,Manzanillo Bay,0,0,0
963,America,EPacificSea,Sea,sea,0,0,0,0,Acapulco Bay,0,0,0
964,America,CaribbeanSea,Sea,sea,0,0,0,0,Belize Bay,0,0,0
965,America,CaribbeanSea,Sea,sea,0,0,0,0,Florida Straits,0,0,0
966,America,CaribbeanSea,Sea,sea,0,arctic,0,0,Jamaican Sea,0,0,0
967,America,CaribbeanSea,Sea,sea,0,0,0,0,The Bahamas,0,0,0
968,America,ENACoastSea,Sea,sea,0,arctic,0,0,Sea of Sargassos,0,0,0
969,America,CaribbeanSea,Sea,sea,0,0,0,0,Tortuga Island,0,0,0
970,America,NCAtlanticSea,Sea,sea,0,arctic,0,0,Central Atlantic Ocean,0,0,0
971,America,NCAtlanticSea,Sea,sea,0,arctic,0,0,Central Atlantic Ocean,0,0,0
972,America,NCAtlanticSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
973,America,NCAtlanticSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
974,America,NCAtlanticSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
975,America,NCAtlanticSea,Sea,sea,0,arctic,0,0,Central Atlantic Ocean,0,0,0
976,Europe,TagoSea,Sea,sea,0,0,0,0,Sea of Azores,0,0,0
977,Europe,TagoSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
978,Europe,TagoSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
979,Europe,TagoSea,Sea,sea,0,0,0,0,Lusitanian Sea,0,0,0
980,Europe,TagoSea,Sea,sea,0,0,0,0,Gulf of Cadiz,0,0,0
981,Africa,TagoSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
982,Europe,TagoSea,Sea,sea,0,0,0,0,Straits of Gibraltar,0,0,0
983,Europe,WMedSea,Sea,sea,0,0,0,0,Gulf of Almeria,0,0,0
984,Europe,WMedSea,Sea,sea,0,0,0,0,Gulf of Valencia,0,0,0
985,Europe,WMedSea,Sea,sea,0,0,0,0,Gulf of Mallorca,0,0,0
986,Europe,WMedSea,Sea,sea,0,0,0,0,Barbary Coast,0,0,0
987,Europe,WMedSea,Sea,sea,0,0,0,0,Gulf of Lion,0,0,0
988,Europe,WMedSea,Sea,sea,0,0,0,0,C�te d'Azur,0,0,0
989,Europe,WMedSea,Sea,sea,0,0,0,0,Western Mediterranean,0,0,0
990,Europe,WMedSea,Sea,sea,0,0,0,0,Cape Bon,0,0,0
991,Europe,WMedSea,Sea,sea,0,0,0,0,Gulf of Cagliari,0,0,0
992,Europe,WMedSea,Sea,sea,0,0,0,0,Ligurian Sea,0,0,0
993,Europe,WMedSea,Sea,sea,0,0,0,0,Tyrrenean Sea,0,0,0
994,Europe,WMedSea,Sea,sea,0,0,0,0,Bay of Naples,0,0,0
995,Europe,EMedSea,Sea,sea,0,0,0,0,Straits of Messina,0,0,0
996,Europe,EMedSea,Sea,sea,0,0,0,0,Malta Channel,0,0,0
997,Europe,EMedSea,Sea,sea,0,0,0,0,Gulf of Sirte,0,0,0
998,Europe,EMedSea,Sea,sea,0,0,0,0,Gulf of Taranto,0,0,0
999,Europe,EMedSea,Sea,sea,0,0,0,0,Gulf of Venice,0,0,0
1000,Europe,EMedSea,Sea,sea,0,0,0,0,Adriatic Sea,0,0,0
1001,Europe,EMedSea,Sea,sea,0,0,0,0,Straits of Otranto,0,0,0
1002,Europe,EMedSea,Sea,sea,0,0,0,0,Ionian Sea,0,0,0
1003,Europe,EMedSea,Sea,sea,0,0,0,0,Gulf of Tobruk,0,0,0
1004,Europe,EMedSea,Sea,sea,0,0,0,0,Bay of Alexandria,0,0,0
1005,Europe,EMedSea,Sea,sea,0,0,0,0,Coast of Palestine,0,0,0
1006,Europe,EMedSea,Sea,sea,0,0,0,0,Gulf of Cyprus,0,0,0
1007,Europe,EMedSea,Sea,sea,0,0,0,0,Eastern Mediterranean,0,0,0
1008,Europe,EMedSea,Sea,sea,0,0,0,0,Cretan Sea,0,0,0
1009,Europe,EMedSea,Sea,sea,0,0,0,0,The Dodecanese,0,0,0
1010,Europe,EMedSea,Sea,sea,0,0,0,0,The Cyclades,0,0,0
1011,Europe,EMedSea,Sea,sea,0,0,0,0,Aegean Sea,0,0,0
1012,Europe,EMedSea,Sea,sea,0,0,0,0,Sea of Marmara,0,0,0
1013,Europe,EMedSea,Sea,sea,0,0,0,0,Gulf of Varna,0,0,0
1014,Europe,EMedSea,Sea,sea,0,0,0,0,Gulf of Odessa,0,0,0
1015,Europe,EMedSea,Sea,sea,0,0,0,0,Western Black Sea,0,0,0
1016,Europe,EMedSea,Sea,sea,0,0,0,0,Eastern Black Sea,0,0,0
1017,Europe,EMedSea,Sea,sea,0,0,0,0,Sea of Azov,0,0,0
1018,Asia,ChinaSea,Sea,sea,0,0,0,0,Yang Tse Delta,0,0,0
1019,Asia,ChinaSea,Sea,sea,0,0,0,0,Amakusa Sea,0,0,0
1020,Asia,JapanSea,Sea,sea,0,0,0,0,Setto Inland Sea,0,0,0
1021,Asia,JapanSea,Sea,sea,0,0,0,0,Tokai Sea,0,0,0
1022,Asia,JapanSea,Sea,sea,0,arctic,0,0,Iwo Jima Sea,0,0,0
1023,Asia,WPacificSea,Sea,sea,0,arctic,0,0,Northwestern Pacific Ocean,0,0,0
1024,Asia,WPacificSea,Sea,sea,0,0,0,0,Northwestern Pacific Ocean,0,0,0
1025,Asia,WPacificSea,Sea,sea,0,0,0,0,Northwestern Pacific Ocean,0,0,0
1026,Oceania,WPacificSea,Sea,sea,0,0,0,0,Northwestern Pacific Ocean,0,0,0
1027,Asia,NWPacificSea,Sea,sea,0,arctic,0,0,Northwestern Pacific Ocean,0,0,0
1028,Oceania,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1029,Oceania,EPacificSea,Sea,sea,0,0,0,0,Central Pacific Ocean,0,0,0
1030,Oceania,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1031,Oceania,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1032,Oceania,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1033,Oceania,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1034,Oceania,SEPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1035,Oceania,EPacificSea,Sea,sea,0,0,0,0,Northeastern Pacific Ocean,0,0,0
1036,America,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1037,America,EPacificSea,Sea,sea,0,0,0,0,Northeastern Pacific Ocean,0,0,0
1038,America,EPacificSea,Sea,sea,0,0,0,0,Bay of Costa Rica,0,0,0
1039,America,EPacificSea,Sea,sea,0,0,0,0,Gulf of Panama,0,0,0
1040,America,SEPacificSea,Sea,sea,0,0,0,0,Gulf of Guayaquil,0,0,0
1041,America,SEPacificSea,Sea,sea,0,0,0,0,Coast of Ecuador,0,0,0
1042,America,CaribbeanSea,Sea,sea,0,0,0,0,Mosquitos Coast,0,0,0
1043,America,CaribbeanSea,Sea,sea,0,0,0,0,Gulf of Darien,0,0,0
1044,America,CaribbeanSea,Sea,sea,0,arctic,0,0,Caribbean Sea,0,0,0
1045,America,CaribbeanSea,Sea,sea,0,0,0,0,Venezuelan Sea,0,0,0
1046,America,CaribbeanSea,Sea,sea,0,0,0,0,Straits of Puerto Rico,0,0,0
1047,America,CaribbeanSea,Sea,sea,0,0,0,0,Leeward Islands,0,0,0
1048,America,CaribbeanSea,Sea,sea,0,0,0,0,Winward Islands,0,0,0
1049,America,CaribbeanSea,Sea,sea,0,tundra,0,0,Antilles Current,0,0,0
1050,America,CaribbeanSea,Sea,sea,0,tundra,0,0,Atlantic Equatorial Current,0,0,0
1051,America,NCAtlanticSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
1052,America,NCAtlanticSea,Sea,sea,0,tundra,0,0,Atlantic Equatorial Current,0,0,0
1053,Africa,NCAtlanticSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
1054,Africa,NCAtlanticSea,Sea,sea,0,tundra,0,0,Atlantic Equatorial Current,0,0,0
1055,Africa,TagoSea,Sea,sea,0,tundra,0,0,Atlantic Equatorial Current,0,0,0
1056,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,Mauretanian Coast,0,0,0
1057,Africa,TagoSea,Sea,sea,0,0,0,0,Canarian Sea,0,0,0
1058,Africa,TagoSea,Sea,sea,0,0,0,0,Coast of Morocco,0,0,0
1059,Africa,RedSeaSea,Sea,sea,0,0,0,0,Gulf of Suez,0,0,0
1060,Africa,RedSeaSea,Sea,sea,0,0,0,0,Red Sea,0,0,0
1061,Africa,RedSeaSea,Sea,sea,0,0,0,0,Straits of Obock,0,0,0
1062,Africa,RedSeaSea,Sea,sea,0,0,0,0,Bab El Mandeb,0,0,0
1063,Asia,GulfSea,Sea,sea,0,0,0,0,Straits of Ormuz,0,0,0
1064,Asia,GulfSea,Sea,sea,0,0,0,0,Coast of Mascate,0,0,0
1065,Asia,GulfSea,Sea,sea,0,0,0,0,Mascate Coast,0,0,0
1066,Asia,GulfSea,Sea,sea,0,0,0,0,Gulf of Indus,0,0,0
1067,Asia,GulfSea,Sea,sea,0,0,0,0,Western Arabian Sea,0,0,0
1068,Asia,NWIndianSea,Sea,sea,0,arctic,0,0,Eastern Arabian Sea,0,0,0
1069,Asia,NWIndianSea,Sea,sea,0,0,0,0,Coast of Gujarat,0,0,0
1070,Asia,NWIndianSea,Sea,sea,0,0,0,0,Lacquedive Islands,0,0,0
1071,Asia,NWIndianSea,Sea,sea,0,arctic,0,0,Coast of Malabar,0,0,0
1072,Asia,NEIndianSea,Sea,sea,0,0,0,0,Coast of Coromandel,0,0,0
1073,Asia,NEIndianSea,Sea,sea,0,0,0,0,Coast of Orissa,0,0,0
1074,Asia,NEIndianSea,Sea,sea,0,0,0,0,Ganges Delta,0,0,0
1075,Asia,NEIndianSea,Sea,sea,0,0,0,0,Gulf of Bengal,0,0,0
1076,Asia,NEIndianSea,Sea,sea,0,0,0,0,Northern Bay of Bengale,0,0,0
1077,Asia,NEIndianSea,Sea,sea,0,arctic,0,0,Andaman Sea,0,0,0
1078,Asia,NEIndianSea,Sea,sea,0,0,0,0,Akyab Bay,0,0,0
1079,Asia,NEIndianSea,Sea,sea,0,0,0,0,Irrawady delta,0,0,0
1080,Asia,NEIndianSea,Sea,sea,0,0,0,0,Mergui Archipelago,0,0,0
1081,Asia,ThaiSea,Sea,sea,0,0,0,0,Gulf of Siam,0,0,0
1082,Asia,ThaiSea,Sea,sea,0,0,0,0,Gulf of Tonkin,0,0,0
1083,Asia,ThaiSea,Sea,sea,0,0,0,0,Coast of Annam,0,0,0
1084,Asia,ThaiSea,Sea,sea,0,arctic,0,0,Paracel Islands,0,0,0
1085,Asia,ChinaSea,Sea,sea,0,0,0,0,Taiwan Strait,0,0,0
1086,Asia,ChinaSea,Sea,sea,0,arctic,0,0,Strait of Luzon,0,0,0
1087,Asia,ChinaSea,Sea,sea,0,0,0,0,Sea of Taiwan,0,0,0
1088,Asia,ChinaSea,Sea,sea,0,0,0,0,Eastern China Sea,0,0,0
1089,Asia,ChinaSea,Sea,sea,0,arctic,0,0,Ryukyu Islands,0,0,0
1090,Asia,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1091,Oceania,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1092,Oceania,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1093,Oceania,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1094,Oceania,SWPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1095,Oceania,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1096,Oceania,EPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1097,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,Central Pacific Ocean,0,0,0
1098,Oceania,SEPacificSea,Sea,sea,0,0,0,0,Central Pacific Ocean,0,0,0
1099,Oceania,SEPacificSea,Sea,sea,0,0,0,0,Central Pacific Ocean,0,0,0
1100,Oceania,SEPacificSea,Sea,sea,0,0,0,0,Central Pacific Ocean,0,0,0
1101,America,SEPacificSea,Sea,sea,0,0,0,0,Coast of Peru,0,0,0
1102,America,SEPacificSea,Sea,sea,0,0,0,0,Central Pacific Ocean,0,0,0
1103,America,SEPacificSea,Sea,sea,0,0,0,0,Juan Fernandez Islands,0,0,0
1104,America,SEPacificSea,Sea,sea,0,0,0,0,Arica Gulf,0,0,0
1105,America,SEPacificSea,Sea,sea,0,0,0,0,Arequipa Bay,0,0,0
1106,America,CaribbeanSea,Sea,sea,0,0,0,0,Guyana Coast,0,0,0
1107,America,CaribbeanSea,Sea,sea,0,0,0,0,Bay of Belem,0,0,0
1108,America,WCAtlanticSea,Sea,sea,0,0,0,0,Gulf of the Amazon,0,0,0
1109,America,WCAtlanticSea,Sea,sea,0,0,0,0,Central Atlantic Ocean,0,0,0
1110,America,WCAtlanticSea,Sea,sea,0,0,0,0,Coast of Brazil,0,0,0
1111,America,WCAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1112,America,WCAtlanticSea,Sea,sea,0,0,0,0,Coast of Recife,0,0,0
1113,America,WCAtlanticSea,Sea,sea,0,0,0,0,Coast of Pernambuc,0,0,0
1114,America,WCAtlanticSea,Sea,sea,0,0,0,0,Todos Santos Bay,0,0,0
1115,America,WCAtlanticSea,Sea,sea,0,0,0,0,Rio de Janeiro,0,0,0
1116,America,WCAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1117,America,WCAtlanticSea,Sea,sea,0,arctic,0,0,South Central Atlantic Ocean,0,0,0
1118,America,WCAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1119,America,WCAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1120,America,ECAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1121,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,Cape Verde Islands,0,0,0
1122,Africa,ECAtlanticSea,Sea,sea,0,arctic,0,0,South Central Atlantic Ocean,0,0,0
1123,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1124,Africa,WCAtlanticSea,Sea,sea,0,0,0,0,South Atlantic Ocean,0,0,0
1125,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,Ascension Island,0,0,0
1126,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1127,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,Gor�e Island,0,0,0
1128,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,Coast of Gambia,0,0,0
1129,Africa,ECAtlanticSea,Sea,sea,0,0,0,0,Gold Coast,0,0,0
1130,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Gulf of Nigeria,0,0,0
1131,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Gulf of Guinea,0,0,0
1132,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Coast of Cameroon,0,0,0
1133,Africa,SWIndianSea,Sea,sea,0,0,0,0,Coast of Pepper,0,0,0
1134,Africa,SWIndianSea,Sea,sea,0,0,0,0,Horn of Africa,0,0,0
1135,Africa,GulfSea,Sea,sea,0,arctic,0,0,Socotra Island,0,0,0
1136,Asia,SWIndianSea,Sea,sea,0,arctic,0,0,Oman Sea,0,0,0
1137,Asia,SWIndianSea,Sea,sea,0,0,0,0,The Maldives,0,0,0
1138,Asia,NWIndianSea,Sea,sea,0,0,0,0,Comorin Cape,0,0,0
1139,Asia,SWIndianSea,Sea,sea,0,arctic,0,0,Ceylon Sea,0,0,0
1140,Asia,NWIndianSea,Sea,sea,0,0,0,0,Coast of Trincomalee,0,0,0
1141,Asia,NEIndianSea,Sea,sea,0,arctic,0,0,Bay of Bengale,0,0,0
1142,Asia,NEIndianSea,Sea,sea,0,0,0,0,Central Indian Ocean,0,0,0
1143,Asia,NEIndianSea,Sea,sea,0,0,0,0,Straits of Malacca,0,0,0
1144,Asia,NEIndianSea,Sea,sea,0,0,0,0,Coast of Sumatra,0,0,0
1145,Asia,NEIndianSea,Sea,sea,0,0,0,0,Straits of Johore,0,0,0
1146,Asia,ThaiSea,Sea,sea,0,0,0,0,Malayan Sea,0,0,0
1147,Asia,ThaiSea,Sea,sea,0,arctic,0,0,South China Sea,0,0,0
1148,Asia,OceaniaSea,Sea,sea,0,0,0,0,Balabac Strait,0,0,0
1149,Asia,ThaiSea,Sea,sea,0,arctic,0,0,South China Sea,0,0,0
1150,Asia,WPacificSea,Sea,sea,0,0,0,0,Sulu Sea,0,0,0
1151,Asia,WPacificSea,Sea,sea,0,0,0,0,Gulf of Leyte,0,0,0
1152,Asia,WPacificSea,Sea,sea,0,arctic,0,0,Coast of Luzon,0,0,0
1153,Asia,ChinaSea,Sea,sea,0,tundra,0,0,Pacific Equatorial Current,0,0,0
1154,Asia,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1155,Asia,WPacificSea,Sea,sea,0,0,0,0,Philippine Sea,0,0,0
1156,Asia,OceaniaSea,Sea,sea,0,0,0,0,Palau Island,0,0,0
1157,Oceania,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1158,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Caroline Islands,0,0,0
1159,Oceania,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1160,Oceania,WPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1161,Oceania,SWPacificSea,Sea,sea,0,tundra,0,0,Pacific Countercurrent,0,0,0
1162,Oceania,SWPacificSea,Sea,sea,0,0,0,0,Fiji Islands,0,0,0
1163,Oceania,SWPacificSea,Sea,sea,0,0,0,0,Samoan Sea,0,0,0
1164,Oceania,SWPacificSea,Sea,sea,0,arctic,0,0,Samoa Islands,0,0,0
1165,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,Society Islands,0,0,0
1166,Oceania,SEPacificSea,Sea,sea,0,arctic,0,0,South Pacific Ocean,0,0,0
1167,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1168,America,SEPacificSea,Sea,sea,0,0,0,0,Coast of Chile,0,0,0
1169,America,SWAtlanticSea,Sea,sea,0,0,0,0,Coast of Patagonia,0,0,0
1170,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1171,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1172,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1173,America,SWAtlanticSea,Sea,sea,0,0,0,0,Rio de La Plata,0,0,0
1174,America,SWAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1175,America,WCAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1176,America,SEAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1177,America,SEAtlanticSea,Sea,sea,0,0,0,0,Southern  Atlantic Ocean,0,0,0
1178,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,St. Helena Island,0,0,0
1179,Oceania,SEPacificSea,Sea,sea,0,0,0,0,South Pacific Ocean,0,0,0
1180,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,South Central Atlantic Ocean,0,0,0
1181,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Rio Muni,0,0,0
1182,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Gulf of Congo,0,0,0
1183,Africa,SEAtlanticSea,Sea,sea,0,0,0,0,Coast of Angola,0,0,0
1184,Africa,SWIndianSea,Sea,sea,0,0,0,0,Mozambica Channel,0,0,0
1185,Africa,SWIndianSea,Sea,sea,0,0,0,0,Rufiji Delta,0,0,0
1186,Africa,SWIndianSea,Sea,sea,0,0,0,0,Zanzibar Strait,0,0,0
1187,Africa,SWIndianSea,Sea,sea,0,0,0,0,Gulf of Zambeze,0,0,0
1188,Africa,SWIndianSea,Sea,sea,0,0,0,0,The Comores,0,0,0
1189,Africa,SWIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1190,Africa,SWIndianSea,Sea,sea,0,0,0,0,Central Indian Ocean,0,0,0
1191,Africa,SWIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1192,Africa,SEIndianSea,Sea,sea,0,arctic,0,0,Central Indian Ocean,0,0,0
1193,Africa,SWIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1194,Africa,SWIndianSea,Sea,sea,0,arctic,0,0,Central Indian Ocean,0,0,0
1195,Africa,SWIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1196,Africa,SWIndianSea,Sea,sea,0,0,0,0,Diego Garcia Island,0,0,0
1197,Africa,SEIndianSea,Sea,sea,0,arctic,0,0,Central Indian Ocean,0,0,0
1198,Africa,SEIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1199,Africa,SEIndianSea,Sea,sea,0,arctic,0,0,Central Indian Ocean,0,0,0
1200,Africa,SEIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1201,Asia,SEIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1202,Asia,SEIndianSea,Sea,sea,0,0,0,0,Central Indian Ocean,0,0,0
1203,Asia,SEIndianSea,Sea,sea,0,0,0,0,Central Indian Ocean,0,0,0
1204,Asia,SEIndianSea,Sea,sea,0,tundra,0,0,Indian Equatorial Current,0,0,0
1205,Asia,NEIndianSea,Sea,sea,0,0,0,0,Straits of Sunda,0,0,0
1206,Asia,OceaniaSea,Sea,sea,0,0,0,0,Coast of Surabaja,0,0,0
1207,Asia,OceaniaSea,Sea,sea,0,0,0,0,Coast of Sarawak,0,0,0
1208,Asia,OceaniaSea,Sea,sea,0,0,0,0,Java Sea,0,0,0
1209,Asia,OceaniaSea,Sea,sea,0,0,0,0,Timor Sea,0,0,0
1210,Asia,OceaniaSea,Sea,sea,0,0,0,0,Strait of Makassar,0,0,0
1211,Asia,OceaniaSea,Sea,sea,0,0,0,0,Sea of Celebes,0,0,0
1212,Oceania,SEIndianSea,Sea,sea,0,0,0,0,North West Cape,0,0,0
1213,Asia,OceaniaSea,Sea,sea,0,0,0,0,The Moluccas,0,0,0
1214,Asia,OceaniaSea,Sea,sea,0,0,0,0,Sea of Java,0,0,0
1215,Asia,OceaniaSea,Sea,sea,0,0,0,0,Sea of Java,0,0,0
1216,Asia,OceaniaSea,Sea,sea,0,0,0,0,Timor Sea,0,0,0
1217,Asia,OceaniaSea,Sea,sea,0,0,0,0,Tanimbar Islands,0,0,0
1218,Asia,OceaniaSea,Sea,sea,0,0,0,0,Sorong Strait,0,0,0
1219,Oceania,OceaniaSea,Sea,sea,0,0,0,0,Straits of Torres,0,0,0
1220,Asia,OceaniaSea,Sea,sea,0,0,0,0,New Guinea Coast,0,0,0
1221,Asia,OceaniaSea,Sea,sea,0,0,0,0,Sea of Banda,0,0,0
1222,Asia,OceaniaSea,Sea,sea,0,0,0,0,Sea of Ternate,0,0,0
